customer_id,signup_date,country,segment
105051,2024-11-12,United Kingdom,SMB
105052,2025-06-13,United Kingdom,Consumer
105053,2025-12-04,United Kingdom,SMB
105054,2025-10-19,Netherlands,Mid-Market
105055,2025-04-21,United Kingdom,SMB
105056,2024-03-21,United Kingdom,Consumer
105057,2024-03-21,United Kingdom,Consumer
105058,2025-05-21,United Kingdom,Mid-Market
105059,2025-01-07,United Kingdom,Mid-Market
105060,2024-04-07,United Kingdom,Consumer
105061,2025-05-23,United Kingdom,SMB
105062,2025-11-19,United Kingdom,Consumer
105063,2024-02-17,United Kingdom,Mid-Market
105064,2025-08-26,Italy,Consumer
105065,2024-09-08,United Kingdom,SMB
105066,2024-10-17,Ireland,SMB
105067,2025-06-08,United Kingdom,SMB
105068,2024-06-29,United Kingdom,SMB
105069,2024-04-24,United Kingdom,SMB
105070,2025-12-05,United Kingdom,Consumer
105071,2024-09-11,United Kingdom,SMB
105072,2024-05-03,United Kingdom,SMB
105073,2025-05-19,United Kingdom,SMB
105074,2024-06-07,Norway,Mid-Market
105075,2025-07-20,United Kingdom,Mid-Market
105076,2024-02-21,United Kingdom,SMB
105077,2025-01-14,United Kingdom,Consumer
105078,2024-10-21,United Kingdom,Consumer
105079,2025-11-30,France,SMB
105080,2025-01-16,United Kingdom,Consumer
105081,2025-11-07,United Kingdom,Mid-Market
105082,2024-06-30,United Kingdom,Mid-Market
105083,2024-12-12,United Kingdom,Consumer
105084,2025-08-17,Belgium,Consumer
105085,2024-04-27,United Kingdom,Mid-Market
105086,2025-11-09,Germany,Mid-Market
105087,2025-07-19,United Kingdom,SMB
105088,2025-05-09,Belgium,Mid-Market
105089,2024-06-26,United Kingdom,Consumer
105090,2025-08-20,United Kingdom,SMB
105091,2025-09-08,Germany,Consumer
105092,2024-08-01,United Kingdom,Consumer
105093,2025-03-05,United Kingdom,SMB
105094,2024-02-14,Norway,Consumer
105095,2024-10-15,United Kingdom,Consumer
105096,2024-04-20,France,SMB
105097,2025-02-10,Ireland,Mid-Market
105098,2025-02-05,Netherlands,Consumer
105099,2025-01-24,Spain,Consumer
105100,2025-05-09,United Kingdom,SMB
105101,2025-11-06,United Kingdom,Consumer
105102,2024-05-23,United Kingdom,Consumer
105103,2024-06-05,United Kingdom,Consumer
105104,2024-06-06,Netherlands,SMB
105105,2025-11-09,United Kingdom,Mid-Market
105106,2024-03-08,United Kingdom,Consumer
105107,2024-01-23,United Kingdom,SMB
105108,2024-04-27,United Kingdom,Mid-Market
105109,2025-07-16,Netherlands,Mid-Market
105110,2025-02-27,United Kingdom,Mid-Market
105111,2025-11-03,United Kingdom,Consumer
105112,2024-05-29,Germany,SMB
105113,2024-10-15,Belgium,Consumer
105114,2025-02-09,United Kingdom,SMB
105115,2024-02-23,Italy,Consumer
105116,2025-11-02,United Kingdom,Mid-Market
105117,2025-08-11,Germany,SMB
105118,2024-04-15,United Kingdom,Consumer
105119,2025-09-08,United Kingdom,Consumer
105120,2024-11-24,Ireland,SMB
105121,2024-09-02,United Kingdom,SMB
105122,2025-11-22,United Kingdom,Mid-Market
105123,2025-01-14,United Kingdom,Consumer
105124,2024-06-15,United Kingdom,SMB
105125,2025-08-14,United Kingdom,Consumer
105126,2025-06-07,United Kingdom,SMB
105127,2024-05-20,United Kingdom,Consumer
105128,2025-05-10,Italy,Mid-Market
105129,2025-04-04,Sweden,SMB
105130,2024-07-20,United Kingdom,Consumer
105131,2024-11-10,United Kingdom,SMB
105132,2025-09-05,United Kingdom,Consumer
105133,2024-05-07,United Kingdom,SMB
105134,2025-06-12,Spain,SMB
105135,2025-08-30,United Kingdom,Consumer
105136,2025-11-15,United Kingdom,Consumer
105137,2024-08-25,United Kingdom,SMB
105138,2024-07-13,United Kingdom,Mid-Market
105139,2025-11-14,Netherlands,SMB
105140,2024-12-04,Ireland,Consumer
105141,2025-02-19,United Kingdom,SMB
105142,2025-01-10,United Kingdom,Mid-Market
105143,2025-01-11,Italy,SMB
105144,2025-04-01,United Kingdom,Consumer
105145,2024-11-05,Netherlands,Consumer
105146,2024-10-13,Italy,Consumer
105147,2024-10-19,United Kingdom,Mid-Market
105148,2025-04-24,Italy,SMB
105149,2025-08-20,United Kingdom,SMB
105150,2025-02-09,France,Consumer
105151,2025-05-10,United Kingdom,SMB
105152,2024-10-28,United Kingdom,Enterprise
105153,2025-07-19,United Kingdom,Mid-Market
105154,2024-10-14,United Kingdom,Consumer
105155,2024-11-03,United Kingdom,Mid-Market
105156,2024-02-10,United Kingdom,Mid-Market
105157,2024-07-10,United Kingdom,Consumer
105158,2025-06-23,United Kingdom,Consumer
105159,2024-03-04,United Kingdom,Mid-Market
105160,2024-06-12,Norway,Consumer
105161,2025-07-21,Belgium,Enterprise
105162,2025-09-30,United Kingdom,Mid-Market
105163,2024-10-30,United Kingdom,SMB
105164,2024-10-24,Ireland,Consumer
105165,2025-01-07,Germany,Consumer
105166,2025-07-16,United Kingdom,SMB
105167,2024-12-09,Germany,SMB
105168,2024-05-06,United Kingdom,Consumer
105169,2024-11-11,United Kingdom,SMB
105170,2024-07-05,France,Consumer
105171,2025-05-14,Ireland,Consumer
105172,2024-04-14,Netherlands,Mid-Market
105173,2025-03-20,United Kingdom,SMB
105174,2024-04-04,United Kingdom,Mid-Market
105175,2025-12-11,United Kingdom,Mid-Market
105176,2025-04-12,United Kingdom,Enterprise
105177,2024-04-11,United Kingdom,Consumer
105178,2025-12-01,United Kingdom,Consumer
105179,2025-02-23,United Kingdom,SMB
105180,2025-03-19,France,Consumer
105181,2024-02-16,United Kingdom,SMB
105182,2024-05-17,United Kingdom,Consumer
105183,2025-08-13,France,SMB
105184,2024-12-07,United Kingdom,Mid-Market
105185,2025-03-26,Spain,Mid-Market
105186,2025-12-22,United Kingdom,SMB
105187,2024-11-09,United Kingdom,Consumer
105188,2024-10-05,Italy,SMB
105189,2025-08-09,United Kingdom,SMB
105190,2024-02-18,United Kingdom,Enterprise
105191,2024-11-28,France,Mid-Market
105192,2025-09-16,United Kingdom,SMB
105193,2024-06-15,France,SMB
105194,2024-08-10,Spain,SMB
105195,2024-12-11,Sweden,Consumer
105196,2024-02-24,United Kingdom,Mid-Market
105197,2024-02-21,United Kingdom,SMB
105198,2024-07-02,Germany,Mid-Market
105199,2025-10-18,United Kingdom,Consumer
105200,2024-06-11,United Kingdom,Consumer
105201,2025-06-18,United Kingdom,SMB
105202,2024-11-07,United Kingdom,Consumer
105203,2025-07-09,United Kingdom,SMB
105204,2024-08-29,United Kingdom,SMB
105205,2025-10-01,United Kingdom,Consumer
105206,2024-09-28,United Kingdom,Consumer
105207,2025-08-01,Italy,SMB
105208,2025-08-30,United Kingdom,Consumer
105209,2024-11-11,United Kingdom,Consumer
105210,2025-05-02,United Kingdom,Consumer
105211,2024-03-27,United Kingdom,Consumer
105212,2024-12-28,Sweden,Mid-Market
105213,2024-09-29,Italy,Consumer
105214,2025-11-28,United Kingdom,SMB
105215,2025-11-13,United Kingdom,Mid-Market
105216,2025-07-26,United Kingdom,SMB
105217,2025-11-24,United Kingdom,Consumer
105218,2025-12-14,United Kingdom,SMB
105219,2025-07-15,United Kingdom,Mid-Market
105220,2025-03-10,United Kingdom,Consumer
105221,2024-05-29,United Kingdom,SMB
105222,2025-08-19,United Kingdom,SMB
105223,2024-05-22,United Kingdom,SMB
105224,2024-05-15,United Kingdom,Consumer
105225,2025-10-05,United Kingdom,SMB
105226,2024-03-24,United Kingdom,Mid-Market
105227,2024-04-13,United Kingdom,Mid-Market
105228,2025-01-08,United Kingdom,Consumer
105229,2025-03-03,United Kingdom,Consumer
105230,2024-02-03,Netherlands,SMB
105231,2024-10-03,Italy,Consumer
105232,2024-06-13,United Kingdom,Consumer
105233,2024-08-08,United Kingdom,Consumer
105234,2024-05-12,France,Mid-Market
105235,2025-05-10,Ireland,SMB
105236,2024-12-11,United Kingdom,Consumer
105237,2025-12-02,United Kingdom,Mid-Market
105238,2024-01-07,United Kingdom,SMB
105239,2025-07-22,United Kingdom,SMB
105240,2025-10-27,United Kingdom,SMB
105241,2024-12-21,United Kingdom,Enterprise
105242,2025-05-26,United Kingdom,SMB
105243,2024-11-18,United Kingdom,Consumer
105244,2025-03-10,United Kingdom,Consumer
105245,2025-10-25,France,SMB
105246,2025-01-22,United Kingdom,SMB
105247,2025-02-26,United Kingdom,SMB
105248,2025-12-22,United Kingdom,Mid-Market
105249,2024-12-29,Netherlands,Consumer
105250,2024-05-06,United Kingdom,Enterprise
105251,2025-05-14,United Kingdom,Consumer
105252,2025-05-21,United Kingdom,Consumer
105253,2024-06-22,Netherlands,SMB
105254,2025-06-16,Germany,Consumer
105255,2024-02-16,Spain,Mid-Market
105256,2024-08-21,United Kingdom,Mid-Market
105257,2025-09-17,United Kingdom,SMB
105258,2025-03-27,United Kingdom,SMB
105259,2025-03-19,United Kingdom,Consumer
105260,2025-03-29,France,Enterprise
105261,2024-04-30,United Kingdom,SMB
105262,2025-12-03,United Kingdom,SMB
105263,2024-08-05,Spain,Mid-Market
105264,2025-07-28,United Kingdom,Consumer
105265,2025-12-24,United Kingdom,Mid-Market
105266,2024-06-25,United Kingdom,SMB
105267,2025-04-08,Spain,SMB
105268,2024-01-31,Italy,Consumer
105269,2025-04-09,United Kingdom,Consumer
105270,2024-11-18,Belgium,SMB
105271,2024-02-22,Spain,Mid-Market
105272,2025-05-06,Netherlands,Mid-Market
105273,2025-12-09,Spain,Consumer
105274,2024-03-01,United Kingdom,SMB
105275,2025-10-14,Germany,Enterprise
105276,2025-09-08,United Kingdom,Consumer
105277,2025-02-04,France,Mid-Market
105278,2025-10-20,United Kingdom,SMB
105279,2024-08-14,Germany,SMB
105280,2025-06-10,Belgium,SMB
105281,2025-05-25,United Kingdom,Consumer
105282,2025-02-28,Norway,Consumer
105283,2025-09-01,United Kingdom,SMB
105284,2025-10-02,United Kingdom,Consumer
105285,2025-07-28,United Kingdom,SMB
105286,2025-03-06,Germany,Mid-Market
105287,2025-12-15,United Kingdom,Consumer
105288,2025-02-10,United Kingdom,Mid-Market
105289,2025-04-10,United Kingdom,Mid-Market
105290,2024-05-18,United Kingdom,Enterprise
105291,2024-08-22,United Kingdom,SMB
105292,2025-10-23,Spain,Consumer
105293,2024-12-29,France,SMB
105294,2025-01-08,Germany,SMB
105295,2025-08-19,United Kingdom,Consumer
105296,2024-08-26,Norway,Mid-Market
105297,2024-07-12,United Kingdom,Mid-Market
105298,2024-01-07,United Kingdom,SMB
105299,2024-06-18,United Kingdom,SMB
105300,2025-01-09,United Kingdom,SMB
105301,2025-06-13,United Kingdom,Mid-Market
105302,2024-08-28,France,Mid-Market
105303,2024-11-20,United Kingdom,Mid-Market
105304,2024-06-11,United Kingdom,Consumer
105305,2025-08-19,Ireland,Consumer
105306,2025-01-18,Norway,SMB
105307,2024-04-15,United Kingdom,Consumer
105308,2025-03-21,United Kingdom,Consumer
105309,2024-09-02,United Kingdom,Consumer
105310,2025-09-24,United Kingdom,Consumer
105311,2024-07-14,United Kingdom,SMB
105312,2025-09-24,United Kingdom,SMB
105313,2025-05-25,Ireland,Consumer
105314,2024-04-08,United Kingdom,Mid-Market
105315,2025-07-09,United Kingdom,Consumer
105316,2025-06-10,United Kingdom,Consumer
105317,2024-11-29,Italy,SMB
105318,2024-04-27,United Kingdom,Mid-Market
105319,2024-12-15,United Kingdom,Consumer
105320,2025-03-20,United Kingdom,SMB
105321,2024-04-06,Ireland,Consumer
105322,2024-09-06,Spain,Consumer
105323,2025-05-28,United Kingdom,SMB
105324,2025-02-08,United Kingdom,SMB
105325,2025-12-26,United Kingdom,Mid-Market
105326,2024-06-07,United Kingdom,Consumer
105327,2025-07-22,Italy,Mid-Market
105328,2024-11-07,United Kingdom,SMB
105329,2024-06-12,United Kingdom,SMB
105330,2025-11-26,Germany,Mid-Market
105331,2025-03-31,Germany,SMB
105332,2025-01-26,United Kingdom,SMB
105333,2024-08-03,United Kingdom,Consumer
105334,2025-10-06,United Kingdom,SMB
105335,2024-01-23,Germany,Consumer
105336,2024-03-25,France,Consumer
105337,2024-05-11,France,Enterprise
105338,2025-04-22,Netherlands,Enterprise
105339,2024-03-15,United Kingdom,SMB
105340,2025-08-05,United Kingdom,Mid-Market
105341,2024-05-23,United Kingdom,Mid-Market
105342,2025-05-09,Spain,SMB
105343,2025-08-04,United Kingdom,Mid-Market
105344,2025-10-04,United Kingdom,SMB
105345,2024-08-02,United Kingdom,SMB
105346,2024-02-24,France,Consumer
105347,2025-07-07,Germany,Mid-Market
105348,2024-11-24,France,SMB
105349,2025-11-24,United Kingdom,SMB
105350,2024-05-17,Italy,SMB
105351,2025-02-23,Germany,Mid-Market
105352,2024-03-28,France,Mid-Market
105353,2024-12-20,France,SMB
105354,2024-01-01,Italy,Enterprise
105355,2025-07-02,Italy,Consumer
105356,2025-03-18,United Kingdom,Mid-Market
105357,2024-03-11,United Kingdom,Mid-Market
105358,2024-12-31,United Kingdom,Enterprise
105359,2024-11-09,Netherlands,Consumer
105360,2025-05-07,Ireland,Consumer
105361,2024-12-30,United Kingdom,SMB
105362,2024-12-01,United Kingdom,SMB
105363,2025-08-30,Italy,SMB
105364,2025-01-14,Spain,Consumer
105365,2025-08-18,Belgium,SMB
105366,2025-10-09,United Kingdom,Consumer
105367,2025-09-12,Germany,SMB
105368,2025-11-29,Netherlands,Enterprise
105369,2025-05-25,United Kingdom,SMB
105370,2025-02-14,United Kingdom,Mid-Market
105371,2025-01-22,Norway,Mid-Market
105372,2024-05-29,United Kingdom,Consumer
105373,2025-08-28,United Kingdom,Mid-Market
105374,2025-05-21,France,Mid-Market
105375,2025-09-30,France,Consumer
105376,2025-05-27,United Kingdom,Consumer
105377,2024-12-17,France,Consumer
105378,2024-08-03,United Kingdom,Consumer
105379,2025-12-21,Netherlands,Mid-Market
105380,2025-06-20,United Kingdom,Consumer
105381,2025-10-01,France,Mid-Market
105382,2025-03-03,Germany,Consumer
105383,2025-01-08,United Kingdom,Consumer
105384,2024-01-26,United Kingdom,SMB
105385,2024-02-20,Germany,SMB
105386,2025-05-31,United Kingdom,Consumer
105387,2024-06-13,United Kingdom,Consumer
105388,2024-02-29,United Kingdom,Enterprise
105389,2025-07-21,Belgium,Consumer
105390,2025-03-29,United Kingdom,Mid-Market
105391,2024-03-22,United Kingdom,SMB
105392,2024-12-31,Sweden,Mid-Market
105393,2024-12-09,United Kingdom,SMB
105394,2024-01-03,United Kingdom,Mid-Market
105395,2025-03-18,United Kingdom,Consumer
105396,2024-10-16,United Kingdom,SMB
105397,2025-10-04,United Kingdom,Consumer
105398,2024-03-25,France,Consumer
105399,2025-09-11,United Kingdom,SMB
105400,2024-01-05,France,Consumer
105401,2025-07-12,United Kingdom,Consumer
105402,2025-07-26,United Kingdom,Mid-Market
105403,2024-10-25,United Kingdom,SMB
105404,2024-07-24,United Kingdom,SMB
105405,2024-04-13,France,Enterprise
105406,2024-09-05,United Kingdom,SMB
105407,2025-05-04,United Kingdom,SMB
105408,2025-06-13,United Kingdom,Consumer
105409,2024-05-12,Netherlands,Consumer
105410,2024-01-09,United Kingdom,Consumer
105411,2025-02-14,Germany,Consumer
105412,2025-02-28,United Kingdom,SMB
105413,2025-12-17,United Kingdom,SMB
105414,2025-07-10,France,Consumer
105415,2025-02-06,United Kingdom,Mid-Market
105416,2025-03-08,United Kingdom,SMB
105417,2025-04-16,Belgium,Consumer
105418,2024-11-26,United Kingdom,SMB
105419,2025-05-10,United Kingdom,Mid-Market
105420,2024-05-22,United Kingdom,Mid-Market
105421,2025-08-30,United Kingdom,Enterprise
105422,2025-09-21,Germany,SMB
105423,2024-11-13,United Kingdom,SMB
105424,2024-11-29,Belgium,Consumer
105425,2024-12-29,Ireland,Consumer
105426,2025-08-20,Belgium,Mid-Market
105427,2024-05-08,Netherlands,SMB
105428,2024-09-06,Italy,Mid-Market
105429,2025-03-25,United Kingdom,SMB
105430,2025-05-21,United Kingdom,SMB
105431,2024-08-04,United Kingdom,SMB
105432,2024-03-26,France,SMB
105433,2025-01-06,United Kingdom,SMB
105434,2025-04-11,Germany,SMB
105435,2025-07-14,United Kingdom,Consumer
105436,2024-01-03,Netherlands,Mid-Market
105437,2024-01-13,United Kingdom,Mid-Market
105438,2024-10-09,Belgium,SMB
105439,2025-02-16,United Kingdom,Consumer
105440,2024-01-03,United Kingdom,SMB
105441,2024-05-06,Netherlands,SMB
105442,2024-11-02,Netherlands,Enterprise
105443,2024-07-23,Germany,Consumer
105444,2025-06-03,Sweden,Consumer
105445,2024-01-26,United Kingdom,Mid-Market
105446,2025-10-11,Netherlands,SMB
105447,2024-05-03,United Kingdom,SMB
105448,2024-11-18,United Kingdom,Mid-Market
105449,2025-12-22,United Kingdom,SMB
105450,2025-04-29,United Kingdom,SMB
105451,2025-12-30,United Kingdom,SMB
105452,2024-01-15,Germany,Consumer
105453,2025-06-10,United Kingdom,SMB
105454,2024-02-25,Belgium,SMB
105455,2025-03-23,United Kingdom,Consumer
105456,2024-08-26,United Kingdom,Consumer
105457,2025-07-21,Ireland,Mid-Market
105458,2024-03-31,United Kingdom,Consumer
105459,2025-10-17,United Kingdom,SMB
105460,2024-12-17,France,Consumer
105461,2025-01-14,United Kingdom,SMB
105462,2025-02-21,United Kingdom,Consumer
105463,2024-01-26,Germany,SMB
105464,2024-08-14,United Kingdom,Enterprise
105465,2025-06-02,Netherlands,Mid-Market
105466,2025-12-03,Germany,SMB
105467,2025-12-20,United Kingdom,Mid-Market
105468,2025-01-26,United Kingdom,Consumer
105469,2024-07-07,United Kingdom,SMB
105470,2024-12-15,Ireland,Consumer
105471,2024-12-04,United Kingdom,SMB
105472,2024-10-17,Belgium,Enterprise
105473,2024-09-21,United Kingdom,Enterprise
105474,2025-09-26,France,Mid-Market
105475,2024-10-12,United Kingdom,Consumer
105476,2024-01-22,United Kingdom,Consumer
105477,2025-06-11,United Kingdom,Enterprise
105478,2025-05-01,United Kingdom,Mid-Market
105479,2024-10-03,Norway,Enterprise
105480,2025-04-05,United Kingdom,Mid-Market
105481,2025-11-18,United Kingdom,SMB
105482,2025-11-06,United Kingdom,SMB
105483,2025-07-31,United Kingdom,Enterprise
105484,2025-03-02,Spain,Consumer
105485,2024-01-21,Italy,SMB
105486,2025-01-09,Spain,Mid-Market
105487,2025-08-21,United Kingdom,SMB
105488,2025-09-09,United Kingdom,Mid-Market
105489,2025-07-18,Germany,Consumer
105490,2025-12-22,United Kingdom,Consumer
105491,2025-01-12,France,Consumer
105492,2024-03-21,United Kingdom,Consumer
105493,2024-12-29,United Kingdom,SMB
105494,2024-08-20,Spain,Mid-Market
105495,2025-09-02,United Kingdom,SMB
105496,2025-07-22,Sweden,Consumer
105497,2024-11-06,United Kingdom,Consumer
105498,2024-10-10,United Kingdom,SMB
105499,2024-04-26,United Kingdom,SMB
105500,2024-02-01,United Kingdom,Mid-Market
105501,2024-08-16,United Kingdom,Consumer
105502,2024-06-25,United Kingdom,SMB
105503,2024-07-12,Ireland,Mid-Market
105504,2025-12-30,Spain,SMB
105505,2025-05-12,United Kingdom,Enterprise
105506,2025-02-07,United Kingdom,Enterprise
105507,2024-05-10,United Kingdom,SMB
105508,2025-09-06,Germany,Consumer
105509,2025-04-16,United Kingdom,SMB
105510,2025-01-11,United Kingdom,Consumer
105511,2024-12-06,United Kingdom,SMB
105512,2025-02-07,United Kingdom,Mid-Market
105513,2025-09-05,United Kingdom,SMB
105514,2025-06-10,United Kingdom,Enterprise
105515,2024-12-20,Norway,SMB
105516,2025-05-03,United Kingdom,Mid-Market
105517,2025-11-10,United Kingdom,SMB
105518,2024-08-26,United Kingdom,Mid-Market
105519,2025-10-20,United Kingdom,Consumer
105520,2025-03-19,United Kingdom,Mid-Market
105521,2024-05-15,United Kingdom,Mid-Market
105522,2025-12-07,United Kingdom,Enterprise
105523,2025-05-16,France,Mid-Market
105524,2024-10-09,United Kingdom,Consumer
105525,2024-06-05,Italy,Mid-Market
105526,2025-10-31,United Kingdom,Consumer
105527,2025-08-24,United Kingdom,Consumer
105528,2024-02-02,Belgium,Mid-Market
105529,2025-04-09,Netherlands,Mid-Market
105530,2024-03-24,United Kingdom,Consumer
105531,2024-08-03,Netherlands,Consumer
105532,2025-02-19,United Kingdom,SMB
105533,2024-07-01,United Kingdom,SMB
105534,2025-01-09,Netherlands,SMB
