date,channel,revenue,orders,spend_channel_gbp,cac_proxy_channel
2025-09-07,Paid Social,2296.16,34,582.05,17.12
2025-09-08,Affiliates,1093.87,13,148.58,11.43
2025-09-08,Email,1160.37,20,253.73,12.69
2025-09-08,Organic,3105.48,46,537.18,11.68
2025-09-08,Paid Search,4840.44,62,834.35,13.46
2025-09-08,Paid Social,2080.73,34,512.04,15.06
2025-09-09,Affiliates,274.27,6,150.0,25.0
2025-09-09,Email,1137.9,15,207.04,13.8
2025-09-09,Organic,2077.54,33,485.9,14.72
2025-09-09,Paid Search,3672.7400000000002,53,720.4,13.59
2025-09-09,Paid Social,2066.42,32,549.28,17.16
2025-09-10,Affiliates,930.0,12,160.57,13.38
2025-09-10,Email,1204.04,22,252.32,11.47
2025-09-10,Organic,2465.16,43,557.4,12.96
2025-09-10,Paid Search,5616.53,72,768.43,10.67
2025-09-10,Paid Social,4205.64,59,555.1,9.41
2025-09-11,Affiliates,300.08,6,146.99,24.5
2025-09-11,Email,1242.12,16,157.36,9.84
2025-09-11,Organic,3577.1600000000003,52,477.28,9.18
2025-09-11,Paid Search,4730.65,62,544.72,8.79
2025-09-11,Paid Social,2915.12,41,402.92,9.83
2025-09-12,Affiliates,2107.24,17,128.08,7.53
2025-09-12,Email,1426.36,17,197.05,11.59
2025-09-12,Organic,2706.08,29,516.26,17.8
2025-09-12,Paid Search,3517.62,43,650.26,15.12
2025-09-12,Paid Social,2052.05,34,478.82,14.08
2025-09-13,Affiliates,769.1800000000001,14,212.97,15.21
2025-09-13,Email,2019.93,25,296.44,11.86
2025-09-13,Organic,4990.28,68,687.85,10.12
2025-09-13,Paid Search,5088.04,74,990.04,13.38
2025-09-13,Paid Social,4857.34,69,690.73,10.01
2025-09-14,Affiliates,1165.43,16,197.38,12.34
2025-09-14,Email,2005.1200000000001,21,290.27,13.82
2025-09-14,Organic,3668.53,55,737.28,13.41
2025-09-14,Paid Search,5395.23,78,954.98,12.24
2025-09-14,Paid Social,4202.68,58,722.76,12.46
2025-09-15,Affiliates,1258.53,16,147.21,9.2
2025-09-15,Email,1930.9,25,259.48,10.38
2025-09-15,Organic,3337.23,40,653.7,16.34
2025-09-15,Paid Search,3638.51,55,853.3,15.51
2025-09-15,Paid Social,1920.47,34,581.34,17.1
2025-09-16,Affiliates,1014.35,17,217.15,12.77
2025-09-16,Email,1524.15,20,250.76,12.54
2025-09-16,Organic,4314.61,54,620.43,11.49
2025-09-16,Paid Search,6076.12,87,863.44,9.92
2025-09-16,Paid Social,4109.62,48,633.36,13.2
2025-09-17,Affiliates,380.01,8,107.7,13.46
2025-09-17,Email,712.01,13,159.21,12.25
2025-09-17,Organic,3316.21,48,444.87,9.27
2025-09-17,Paid Search,4538.13,59,488.57,8.28
2025-09-17,Paid Social,2729.79,41,360.57,8.79
2025-09-18,Affiliates,1330.5,15,127.02,8.47
2025-09-18,Email,1053.5,14,186.8,13.34
2025-09-18,Organic,3246.7,46,485.67,10.56
2025-09-18,Paid Search,2815.41,44,601.48,13.67
2025-09-18,Paid Social,2492.3,39,466.99,11.97
2025-09-19,Affiliates,783.29,12,140.1,11.68
2025-09-19,Email,1331.51,23,225.84,9.82
2025-09-19,Organic,2630.72,36,493.5,13.71
2025-09-19,Paid Search,4851.78,59,748.62,12.69
2025-09-19,Paid Social,2175.86,42,483.05,11.5
2025-09-20,Affiliates,953.11,16,225.5,14.09
2025-09-20,Email,1278.57,15,302.82,20.19
2025-09-20,Organic,3244.33,57,844.03,14.81
2025-09-20,Paid Search,4460.5599999999995,66,1143.62,17.33
2025-09-20,Paid Social,2527.37,36,705.5,19.6
2025-09-21,Affiliates,979.78,12,138.25,11.52
2025-09-21,Email,2444.32,37,244.77,6.62
2025-09-21,Organic,4070.65,59,555.27,9.41
2025-09-21,Paid Search,5060.71,78,820.44,10.52
2025-09-21,Paid Social,3095.25,51,507.68,9.95
2025-09-22,Affiliates,670.41,10,194.4,19.44
2025-09-22,Email,1713.31,22,248.53,11.3
2025-09-22,Organic,4225.46,49,642.25,13.11
2025-09-22,Paid Search,4040.11,59,777.59,13.18
2025-09-22,Paid Social,3043.1800000000003,43,597.95,13.91
2025-09-23,Affiliates,778.83,13,181.93,13.99
2025-09-23,Email,1337.85,24,282.22,11.76
2025-09-23,Organic,2250.34,33,543.46,16.47
2025-09-23,Paid Search,3848.83,51,783.7,15.37
2025-09-23,Paid Social,2306.19,36,541.12,15.03
2025-09-24,Affiliates,899.83,15,172.02,11.47
2025-09-24,Email,1325.26,18,232.46,12.91
2025-09-24,Organic,3665.73,50,609.06,12.18
2025-09-24,Paid Search,3429.71,52,815.95,15.69
2025-09-24,Paid Social,2130.21,31,495.15,15.97
2025-09-25,Affiliates,967.86,12,124.93,10.41
2025-09-25,Email,1228.1599999999999,16,221.37,13.84
2025-09-25,Organic,2750.07,40,545.75,13.64
2025-09-25,Paid Search,5107.0,63,775.88,12.32
2025-09-25,Paid Social,2987.87,38,523.83,13.79
2025-09-26,Affiliates,704.08,9,145.96,16.22
2025-09-26,Email,998.95,18,199.36,11.08
2025-09-26,Organic,2914.66,33,462.8,14.02
2025-09-26,Paid Search,4228.19,53,608.76,11.49
2025-09-26,Paid Social,2599.9500000000003,35,363.12,10.37
2025-09-27,Affiliates,1399.8,20,108.72,5.44
2025-09-27,Email,972.11,16,130.18,8.14
2025-09-27,Organic,2714.79,40,354.79,8.87
2025-09-27,Paid Search,4627.52,73,502.14,6.88
2025-09-27,Paid Social,3176.13,45,334.76,7.44
2025-09-28,Affiliates,746.05,13,189.25,14.56
2025-09-28,Email,1654.84,24,316.36,13.18
2025-09-28,Organic,4937.54,61,734.41,12.04
2025-09-28,Paid Search,5703.37,77,909.53,11.81
2025-09-28,Paid Social,3970.23,63,675.09,10.72
2025-09-29,Affiliates,396.55,5,128.97,25.79
2025-09-29,Email,1236.32,22,198.42,9.02
2025-09-29,Organic,3707.67,50,541.69,10.83
2025-09-29,Paid Search,3206.9,44,632.97,14.39
2025-09-29,Paid Social,2490.97,39,482.17,12.36
2025-09-30,Affiliates,754.23,14,106.71,7.62
2025-09-30,Email,1031.0,15,153.1,10.21
2025-09-30,Organic,1941.8999999999999,25,392.81,15.71
2025-09-30,Paid Search,1543.17,29,510.35,17.6
2025-09-30,Paid Social,1623.22,23,383.53,16.68
2025-10-01,Affiliates,615.97,10,174.98,17.5
2025-10-01,Email,1010.52,12,270.2,22.52
2025-10-01,Organic,3409.55,41,630.46,15.38
2025-10-01,Paid Search,4625.1,62,946.97,15.27
2025-10-01,Paid Social,2893.33,44,550.68,12.52
2025-10-02,Affiliates,945.93,13,141.16,10.86
2025-10-02,Email,600.4200000000001,17,223.29,13.13
2025-10-02,Organic,3158.4500000000003,50,582.61,11.65
2025-10-02,Paid Search,3840.63,58,903.44,15.58
2025-10-02,Paid Social,4069.41,59,716.08,12.14
2025-10-03,Affiliates,542.1800000000001,7,172.08,24.58
2025-10-03,Email,1325.3799999999999,14,223.17,15.94
2025-10-03,Organic,2971.97,40,720.59,18.01
2025-10-03,Paid Search,3913.66,50,951.82,19.04
2025-10-03,Paid Social,2146.62,43,621.1,14.44
2025-10-04,Affiliates,1349.92,14,201.27,14.38
2025-10-04,Email,2412.69,28,306.42,10.94
2025-10-04,Organic,3914.94,59,717.98,12.17
2025-10-04,Paid Search,6044.01,83,1045.43,12.6
2025-10-04,Paid Social,4661.89,61,733.0,12.02
2025-10-05,Affiliates,1388.74,18,194.82,10.82
2025-10-05,Email,1298.23,20,229.2,11.46
2025-10-05,Organic,2934.75,47,616.53,13.12
2025-10-05,Paid Search,4066.21,60,735.72,12.26
2025-10-05,Paid Social,3064.65,38,515.69,13.57
2025-10-06,Affiliates,634.47,10,128.94,12.89
2025-10-06,Email,1691.18,19,245.2,12.91
2025-10-06,Organic,2820.02,39,522.1,13.39
2025-10-06,Paid Search,3929.56,53,754.61,14.24
2025-10-06,Paid Social,3090.1,47,462.91,9.85
2025-10-07,Affiliates,237.06,7,133.89,19.13
2025-10-07,Email,1640.12,24,240.08,10.0
2025-10-07,Organic,2959.11,38,618.66,16.28
2025-10-07,Paid Search,5550.26,71,826.43,11.64
2025-10-07,Paid Social,2188.07,35,489.39,13.98
2025-10-08,Affiliates,639.94,8,129.96,16.24
2025-10-08,Email,1580.8,23,270.76,11.77
2025-10-08,Organic,3334.9,48,655.23,13.65
2025-10-08,Paid Search,7092.43,88,1004.51,11.41
2025-10-08,Paid Social,3309.76,54,647.11,11.98
2025-10-09,Affiliates,804.28,11,127.99,11.64
2025-10-09,Email,529.4,9,156.62,17.4
2025-10-09,Organic,3326.62,35,402.5,11.5
2025-10-09,Paid Search,3846.2200000000003,43,562.48,13.08
2025-10-09,Paid Social,3775.34,47,434.49,9.24
2025-10-10,Affiliates,1250.2,23,207.05,9.0
2025-10-10,Email,1216.1100000000001,19,281.0,14.79
2025-10-10,Organic,3377.64,48,576.78,12.02
2025-10-10,Paid Search,5384.6,71,825.73,11.63
2025-10-10,Paid Social,3741.84,51,574.31,11.26
2025-10-11,Affiliates,764.42,12,226.37,18.86
2025-10-11,Email,1724.9,22,293.98,13.36
2025-10-11,Organic,4626.29,58,723.2,12.47
2025-10-11,Paid Search,6142.23,75,1008.37,13.44
2025-10-11,Paid Social,4235.01,63,687.92,10.92
2025-10-12,Affiliates,1215.56,17,236.96,13.94
2025-10-12,Email,2232.55,31,292.54,9.44
2025-10-12,Organic,3360.46,45,681.62,15.15
2025-10-12,Paid Search,5102.89,68,1061.92,15.62
2025-10-12,Paid Social,4648.78,56,652.36,11.65
2025-10-13,Affiliates,1077.9,14,176.09,12.58
2025-10-13,Email,1141.07,17,237.45,13.97
2025-10-13,Organic,2984.9,41,693.68,16.92
2025-10-13,Paid Search,4860.8,63,912.46,14.48
2025-10-13,Paid Social,3151.4,47,648.32,13.79
2025-10-14,Affiliates,636.77,7,198.24,28.32
2025-10-14,Email,1059.98,17,262.45,15.44
2025-10-14,Organic,2659.17,35,734.31,20.98
2025-10-14,Paid Search,3130.23,43,910.21,21.17
2025-10-14,Paid Social,2585.35,37,686.84,18.56
2025-10-15,Affiliates,596.3000000000001,9,105.01,11.67
2025-10-15,Email,585.87,14,150.22,10.73
2025-10-15,Organic,3018.48,45,357.33,7.94
2025-10-15,Paid Search,2480.27,43,455.05,10.58
2025-10-15,Paid Social,2640.65,38,390.88,10.29
2025-10-16,Affiliates,749.8,12,194.01,16.17
2025-10-16,Email,1226.9099999999999,18,289.52,16.08
2025-10-16,Organic,4562.26,59,740.21,12.55
2025-10-16,Paid Search,5797.38,82,1056.59,12.89
2025-10-16,Paid Social,5611.21,71,704.39,9.92
2025-10-17,Affiliates,960.03,17,190.17,11.19
2025-10-17,Email,717.76,10,253.56,25.36
2025-10-17,Organic,3880.4700000000003,51,524.88,10.29
2025-10-17,Paid Search,6129.53,88,935.65,10.63
2025-10-17,Paid Social,4679.34,60,631.37,10.52
2025-10-18,Affiliates,1609.98,25,237.22,9.49
2025-10-18,Email,1952.3999999999999,23,308.07,13.39
2025-10-18,Organic,3524.04,47,810.23,17.24
2025-10-18,Paid Search,5698.46,77,973.51,12.64
2025-10-18,Paid Social,3011.19,46,751.7,16.34
2025-10-19,Affiliates,769.85,14,202.63,14.47
2025-10-19,Email,1728.24,26,218.05,8.39
2025-10-19,Organic,4318.18,63,585.86,9.3
2025-10-19,Paid Search,7003.89,84,684.97,8.15
2025-10-19,Paid Social,3842.14,61,510.98,8.38
2025-10-20,Affiliates,1060.8799999999999,15,119.21,7.95
2025-10-20,Email,849.1200000000001,8,189.65,23.71
2025-10-20,Organic,3253.55,49,489.47,9.99
2025-10-20,Paid Search,3893.85,43,623.13,14.49
2025-10-20,Paid Social,2483.79,30,384.71,12.82
2025-10-21,Affiliates,1301.26,16,228.39,14.27
2025-10-21,Email,1695.89,16,301.48,18.84
2025-10-21,Organic,3440.58,52,758.26,14.58
2025-10-21,Paid Search,5290.28,64,1029.29,16.08
2025-10-21,Paid Social,3113.45,44,727.81,16.54
2025-10-22,Affiliates,1706.83,17,144.6,8.51
2025-10-22,Email,965.82,14,205.38,14.67
2025-10-22,Organic,2602.33,31,519.74,16.77
2025-10-22,Paid Search,3039.52,50,729.31,14.59
2025-10-22,Paid Social,3406.79,40,496.69,12.42
2025-10-23,Affiliates,521.21,8,122.49,15.31
2025-10-23,Email,1431.48,22,238.05,10.82
2025-10-23,Organic,3959.23,56,603.22,10.77
2025-10-23,Paid Search,4546.8,62,788.12,12.71
2025-10-23,Paid Social,3564.27,44,559.31,12.71
2025-10-24,Affiliates,1230.51,15,179.72,11.98
2025-10-24,Email,1723.1100000000001,21,273.48,13.02
2025-10-24,Organic,2679.93,41,604.27,14.74
2025-10-24,Paid Search,3904.7200000000003,60,937.66,15.63
2025-10-24,Paid Social,2877.52,46,609.48,13.25
2025-10-25,Affiliates,645.9399999999999,11,190.35,17.3
2025-10-25,Email,1329.48,18,279.76,15.54
2025-10-25,Organic,3222.5,48,723.91,15.08
2025-10-25,Paid Search,4167.57,61,986.37,16.17
2025-10-25,Paid Social,3641.97,53,703.72,13.28
2025-10-26,Affiliates,1276.45,15,185.45,12.36
2025-10-26,Email,1462.94,16,284.15,17.76
2025-10-26,Organic,3983.79,66,777.67,11.78
2025-10-26,Paid Search,5819.51,81,939.19,11.59
2025-10-26,Paid Social,4481.89,59,804.59,13.64
2025-10-27,Affiliates,1051.27,15,194.86,12.99
2025-10-27,Email,1070.84,17,267.31,15.72
2025-10-27,Organic,4601.07,53,609.56,11.5
2025-10-27,Paid Search,7070.9800000000005,82,886.86,10.82
2025-10-27,Paid Social,3703.7799999999997,43,539.61,12.55
2025-10-28,Affiliates,748.6700000000001,8,133.31,16.66
2025-10-28,Email,425.62,9,170.23,18.91
2025-10-28,Organic,2339.65,33,535.31,16.22
2025-10-28,Paid Search,2944.67,47,760.92,16.19
2025-10-28,Paid Social,2346.48,36,451.22,12.53
2025-10-29,Affiliates,1750.82,22,189.38,8.61
2025-10-29,Email,1957.27,26,293.41,11.28
2025-10-29,Organic,3469.99,46,629.49,13.68
2025-10-29,Paid Search,5015.0,79,949.57,12.02
2025-10-29,Paid Social,3796.59,55,605.48,11.01
2025-10-30,Affiliates,1033.88,16,168.39,10.52
2025-10-30,Email,1696.9,25,328.77,13.15
2025-10-30,Organic,2262.72,34,660.2,19.42
2025-10-30,Paid Search,4806.18,59,892.75,15.13
2025-10-30,Paid Social,3692.66,52,622.78,11.98
2025-10-31,Affiliates,795.9100000000001,9,123.15,13.68
2025-10-31,Email,1603.15,20,189.18,9.46
2025-10-31,Organic,3754.23,44,435.48,9.9
2025-10-31,Paid Search,4651.3,60,594.32,9.91
2025-10-31,Paid Social,2956.12,38,442.62,11.65
2025-11-01,Affiliates,1718.73,27,314.85,11.66
2025-11-01,Email,753.23,10,285.22,28.52
2025-11-01,Organic,4566.04,64,937.15,14.64
2025-11-01,Paid Search,7830.0199999999995,106,1252.0,11.81
2025-11-01,Paid Social,4633.01,64,914.92,14.3
2025-11-02,Affiliates,1217.4,19,186.97,9.84
2025-11-02,Email,1259.84,18,236.05,13.11
2025-11-02,Organic,3246.94,50,577.27,11.55
2025-11-02,Paid Search,3885.9300000000003,67,752.55,11.23
2025-11-02,Paid Social,4258.22,51,584.28,11.46
2025-11-03,Affiliates,1185.12,17,206.59,12.15
2025-11-03,Email,2429.08,34,426.5,12.54
2025-11-03,Organic,4165.11,53,776.37,14.65
2025-11-03,Paid Search,6393.62,80,1116.24,13.95
2025-11-03,Paid Social,2979.6,46,806.36,17.53
2025-11-04,Affiliates,914.91,13,156.64,12.05
2025-11-04,Email,1765.03,24,258.32,10.76
2025-11-04,Organic,3258.88,53,695.26,13.12
2025-11-04,Paid Search,6093.72,86,989.3,11.5
2025-11-04,Paid Social,3763.76,49,648.54,13.24
2025-11-05,Affiliates,708.65,10,218.75,21.88
2025-11-05,Email,1160.17,20,308.83,15.44
2025-11-05,Organic,4145.29,57,881.44,15.46
2025-11-05,Paid Search,5183.78,79,1029.42,13.03
2025-11-05,Paid Social,4702.49,67,778.5,11.62
2025-11-06,Affiliates,1064.3600000000001,15,192.06,12.8
2025-11-06,Email,1632.51,27,289.67,10.73
2025-11-06,Organic,3772.47,47,878.45,18.69
2025-11-06,Paid Search,3751.2200000000003,60,1026.43,17.11
2025-11-06,Paid Social,2874.55,45,761.95,16.93
2025-11-07,Affiliates,761.5,12,165.59,13.8
2025-11-07,Email,2022.16,30,345.97,11.53
2025-11-07,Organic,4108.2,60,650.54,10.84
2025-11-07,Paid Search,8147.66,107,1008.34,9.42
2025-11-07,Paid Social,5842.75,71,786.56,11.08
2025-11-08,Affiliates,951.95,16,191.83,11.99
2025-11-08,Email,2658.11,30,366.84,12.23
2025-11-08,Organic,4710.32,67,915.41,13.66
2025-11-08,Paid Search,5529.42,97,1103.88,11.38
2025-11-08,Paid Social,5339.24,75,787.52,10.5
2025-11-09,Affiliates,1306.98,16,244.66,15.29
2025-11-09,Email,1186.65,20,279.61,13.98
2025-11-09,Organic,4098.32,59,791.16,13.41
2025-11-09,Paid Search,5179.21,71,1054.88,14.86
2025-11-09,Paid Social,3560.71,57,807.04,14.16
2025-11-10,Affiliates,1789.48,28,244.71,8.74
2025-11-10,Email,1457.8500000000001,27,350.97,13.0
2025-11-10,Organic,6277.42,88,833.95,9.48
2025-11-10,Paid Search,8068.17,117,1097.98,9.38
2025-11-10,Paid Social,5081.47,73,692.27,9.48
2025-11-11,Affiliates,2119.39,26,283.85,10.92
2025-11-11,Email,2176.4,26,347.34,13.36
2025-11-11,Organic,4624.48,55,933.71,16.98
2025-11-11,Paid Search,5890.24,93,1266.11,13.61
2025-11-11,Paid Social,4942.75,70,903.83,12.91
2025-11-12,Affiliates,855.91,12,175.04,14.59
2025-11-12,Email,1942.92,24,237.55,9.9
2025-11-12,Organic,4620.57,64,615.14,9.61
2025-11-12,Paid Search,6390.14,78,795.18,10.19
2025-11-12,Paid Social,4355.87,65,677.65,10.43
2025-11-13,Affiliates,998.08,15,133.5,8.9
2025-11-13,Email,1592.0,20,144.62,7.23
2025-11-13,Organic,3379.44,50,482.08,9.64
2025-11-13,Paid Search,6061.860000000001,89,643.39,7.23
2025-11-13,Paid Social,3992.46,70,450.56,6.44
2025-11-14,Affiliates,1196.53,18,206.19,11.46
2025-11-14,Email,1530.67,26,310.7,11.95
2025-11-14,Organic,3691.8,63,725.9,11.52
2025-11-14,Paid Search,4665.72,82,915.14,11.16
2025-11-14,Paid Social,4043.38,70,666.58,9.52
2025-11-15,Affiliates,1219.44,21,191.41,9.11
2025-11-15,Email,1091.24,17,261.28,15.37
2025-11-15,Organic,3110.01,53,786.89,14.85
2025-11-15,Paid Search,5909.88,90,1054.25,11.71
2025-11-15,Paid Social,4329.56,54,744.36,13.78
2025-11-16,Affiliates,1315.8700000000001,18,196.83,10.94
2025-11-16,Email,1878.46,25,310.62,12.42
2025-11-16,Organic,4581.4800000000005,69,793.47,11.5
2025-11-16,Paid Search,6092.89,88,1024.12,11.64
2025-11-16,Paid Social,3756.5,52,750.41,14.43
2025-11-17,Affiliates,1016.77,13,137.58,10.58
2025-11-17,Email,1257.74,19,288.39,15.18
2025-11-17,Organic,3420.4700000000003,49,740.81,15.12
2025-11-17,Paid Search,4494.34,74,918.08,12.41
2025-11-17,Paid Social,2615.45,38,560.9,14.76
2025-11-18,Affiliates,1437.5,21,219.45,10.45
2025-11-18,Email,583.57,11,255.48,23.23
2025-11-18,Organic,3970.02,50,795.91,15.92
2025-11-18,Paid Search,6106.0,92,1205.33,13.1
2025-11-18,Paid Social,3480.92,53,799.19,15.08
2025-11-19,Affiliates,1309.63,19,186.49,9.82
2025-11-19,Email,1419.6000000000001,22,251.14,11.42
2025-11-19,Organic,3274.62,47,636.55,13.54
2025-11-19,Paid Search,5524.8,70,825.53,11.79
2025-11-19,Paid Social,4598.58,64,586.82,9.17
2025-11-20,Affiliates,1046.84,16,243.97,15.25
2025-11-20,Email,1696.44,24,347.18,14.47
2025-11-20,Organic,4879.67,60,763.18,12.72
2025-11-20,Paid Search,6263.4,89,1004.01,11.28
2025-11-20,Paid Social,4113.53,56,769.43,13.74
2025-11-21,Affiliates,1045.52,14,169.25,12.09
2025-11-21,Email,1640.49,29,367.25,12.66
2025-11-21,Organic,4747.1,68,807.95,11.88
2025-11-21,Paid Search,5820.25,85,1108.13,13.04
2025-11-21,Paid Social,3388.0,56,740.88,13.23
2025-11-22,Affiliates,1381.01,23,228.97,9.96
2025-11-22,Email,1807.04,27,341.79,12.66
2025-11-22,Organic,5126.54,75,813.0,10.84
2025-11-22,Paid Search,6664.69,102,1194.61,11.71
2025-11-22,Paid Social,3909.26,63,739.99,11.75
2025-11-23,Affiliates,1005.85,15,219.58,14.64
2025-11-23,Email,3770.03,42,347.94,8.28
2025-11-23,Organic,6340.77,85,878.31,10.33
2025-11-23,Paid Search,6536.26,105,1124.91,10.71
2025-11-23,Paid Social,6037.47,83,807.37,9.73
2025-11-24,Affiliates,1371.93,20,227.85,11.39
2025-11-24,Email,1605.29,23,313.71,13.64
2025-11-24,Organic,4471.37,68,828.86,12.19
2025-11-24,Paid Search,5804.65,80,1159.09,14.49
2025-11-24,Paid Social,2452.7400000000002,39,772.72,19.81
2025-11-25,Affiliates,1559.24,27,268.99,9.96
2025-11-25,Email,1677.56,27,325.77,12.07
2025-11-25,Organic,4481.24,63,756.15,12.0
2025-11-25,Paid Search,6176.87,97,959.39,9.89
2025-11-25,Paid Social,5710.1,76,678.45,8.93
2025-11-26,Affiliates,1001.83,12,210.81,17.57
2025-11-26,Email,1270.83,17,270.63,15.92
2025-11-26,Organic,3491.59,53,726.43,13.71
2025-11-26,Paid Search,5821.36,82,945.78,11.53
2025-11-26,Paid Social,3636.26,52,695.09,13.37
2025-11-27,Affiliates,894.26,15,210.4,14.03
2025-11-27,Email,2343.88,32,342.29,10.7
2025-11-27,Organic,5457.95,66,816.46,12.37
2025-11-27,Paid Search,6681.27,82,1026.86,12.52
2025-11-27,Paid Social,5943.84,62,744.23,12.0
2025-11-28,Affiliates,2332.26,29,219.43,7.57
2025-11-28,Email,2271.58,33,359.35,10.89
2025-11-28,Organic,2982.83,49,788.67,16.1
2025-11-28,Paid Search,6819.45,91,1065.34,11.71
2025-11-28,Paid Social,3888.64,58,747.33,12.89
2025-11-29,Affiliates,998.67,16,246.33,15.4
2025-11-29,Email,1870.1,21,344.86,16.42
2025-11-29,Organic,5010.15,79,939.57,11.89
2025-11-29,Paid Search,7220.42,91,1154.23,12.68
2025-11-29,Paid Social,4914.28,69,834.0,12.09
2025-11-30,Affiliates,921.89,12,151.28,12.61
2025-11-30,Email,1833.22,27,292.13,10.82
2025-11-30,Organic,3829.59,65,652.07,10.03
2025-11-30,Paid Search,6939.91,94,865.94,9.21
2025-11-30,Paid Social,3484.32,57,646.85,11.35
2025-12-01,Affiliates,2993.41,34,226.65,6.67
2025-12-01,Email,3070.53,37,357.41,9.66
2025-12-01,Organic,5650.68,69,674.14,9.77
2025-12-01,Paid Search,6729.1900000000005,76,982.15,12.92
2025-12-01,Paid Social,5518.099999999999,57,665.42,11.67
2025-12-02,Affiliates,2177.5,22,205.17,9.33
2025-12-02,Email,2309.55,23,280.49,12.2
2025-12-02,Organic,5499.19,53,612.92,11.56
2025-12-02,Paid Search,7729.71,91,864.84,9.5
2025-12-02,Paid Social,6036.48,66,633.7,9.6
2025-12-03,Affiliates,1590.8899999999999,17,208.98,12.29
2025-12-03,Email,3351.17,34,319.8,9.41
2025-12-03,Organic,5783.87,68,756.76,11.13
2025-12-03,Paid Search,6726.42,72,1105.05,15.35
2025-12-03,Paid Social,5763.66,63,775.75,12.31
2025-12-04,Affiliates,1781.8,22,264.4,12.02
2025-12-04,Email,2181.25,16,261.17,16.32
2025-12-04,Organic,8399.9,85,825.43,9.71
2025-12-04,Paid Search,10131.74,102,1147.87,11.25
2025-12-04,Paid Social,5806.75,65,725.48,11.16
2025-12-05,Affiliates,1973.96,22,215.55,9.8
2025-12-05,Email,2414.54,28,321.88,11.5
2025-12-05,Organic,8272.5,80,706.99,8.84
2025-12-05,Paid Search,9052.86,86,1000.14,11.63
2025-12-05,Paid Social,5264.23,57,629.4,11.04
2025-12-06,Affiliates,2226.36,25,233.24,9.33
2025-12-06,Email,2602.38,22,295.24,13.42
2025-12-06,Organic,7198.92,79,696.76,8.82
2025-12-06,Paid Search,9789.22,113,968.37,8.57
2025-12-06,Paid Social,7605.43,82,758.76,9.25
2025-12-07,Affiliates,1507.3,19,204.99,10.79
2025-12-07,Email,3698.25,34,362.15,10.65
2025-12-07,Organic,8749.32,95,860.97,9.06
2025-12-07,Paid Search,10829.11,124,1206.04,9.73
2025-12-07,Paid Social,7819.58,90,782.39,8.69
2025-12-08,Affiliates,2461.77,23,225.1,9.79
2025-12-08,Email,2709.28,31,330.34,10.66
2025-12-08,Organic,5088.2,63,768.85,12.2
2025-12-08,Paid Search,7657.42,82,917.94,11.19
2025-12-08,Paid Social,3829.54,41,681.15,16.61
2025-12-09,Affiliates,2212.88,20,260.19,13.01
2025-12-09,Email,2748.35,33,329.58,9.99
2025-12-09,Organic,5482.86,56,843.03,15.05
2025-12-09,Paid Search,6894.38,80,1172.61,14.66
2025-12-09,Paid Social,7719.39,76,863.85,11.37
2025-12-10,Affiliates,1889.97,24,247.75,10.32
2025-12-10,Email,2899.33,29,402.14,13.87
2025-12-10,Organic,7228.62,77,886.86,11.52
2025-12-10,Paid Search,11639.06,124,1328.5,10.71
2025-12-10,Paid Social,5210.22,59,725.29,12.29
2025-12-11,Affiliates,1144.83,12,232.42,19.37
2025-12-11,Email,2118.29,24,312.1,13.0
2025-12-11,Organic,5806.71,66,863.26,13.08
2025-12-11,Paid Search,9700.57,100,1188.65,11.89
2025-12-11,Paid Social,5023.67,54,723.81,13.4
2025-12-12,Affiliates,1382.43,15,176.98,11.8
2025-12-12,Email,3007.06,36,357.02,9.92
2025-12-12,Organic,6899.09,83,805.58,9.71
2025-12-12,Paid Search,7754.66,83,982.56,11.84
2025-12-12,Paid Social,6080.6,60,729.29,12.15
2025-12-13,Affiliates,2214.94,22,269.26,12.24
2025-12-13,Email,3684.11,35,415.43,11.87
2025-12-13,Organic,8322.19,89,961.64,10.8
2025-12-13,Paid Search,9554.12,103,1211.66,11.76
2025-12-13,Paid Social,7716.95,87,988.56,11.36
2025-12-14,Affiliates,2537.86,28,246.89,8.82
2025-12-14,Email,4945.4400000000005,47,316.02,6.72
2025-12-14,Organic,9191.1,90,737.37,8.19
2025-12-14,Paid Search,13631.16,132,1089.6,8.25
2025-12-14,Paid Social,12035.69,115,901.97,7.84
2025-12-15,Affiliates,2118.62,21,204.57,9.74
2025-12-15,Email,1371.92,18,252.21,14.01
2025-12-15,Organic,6067.5,64,731.4,11.43
2025-12-15,Paid Search,7646.11,75,989.2,13.19
2025-12-15,Paid Social,4411.5,49,624.91,12.75
2025-12-16,Affiliates,1122.0700000000002,11,180.42,16.4
2025-12-16,Email,2863.35,30,308.9,10.3
2025-12-16,Organic,3670.11,34,694.34,20.42
2025-12-16,Paid Search,6204.47,63,899.36,14.28
2025-12-16,Paid Social,5448.1,59,650.6,11.03
2025-12-17,Affiliates,1655.2,17,177.05,10.41
2025-12-17,Email,2392.93,26,305.06,11.73
2025-12-17,Organic,5909.62,64,648.26,10.13
2025-12-17,Paid Search,8075.62,88,958.77,10.9
2025-12-17,Paid Social,5139.51,55,634.64,11.54
2025-12-18,Affiliates,1903.62,20,207.74,10.39
2025-12-18,Email,3230.09,29,314.58,10.85
2025-12-18,Organic,4324.24,57,733.04,12.86
2025-12-18,Paid Search,7801.9,82,1038.72,12.67
2025-12-18,Paid Social,4963.99,55,673.68,12.25
